locus_tag	logFC_M90T_37vs30	FDR_M90T_37vs30	logFC_enr37vs30	FDR_enr37vs30	gene_name	seq	description	type
EKN05_016940	0.0668137504219239	0.810181054223791	0.058325022017033	0.625288675068527	yjjN	CP037923.1	zinc-binding alcohol dehydrogenase family protein	pseudo
EKN05_017410	0.031556797707478	0.810181054223791	0.619777376902653	1.2140500760944e-08	yjeH	CP037923.1	L-methionine/branched-chain amino acid transporter	pseudo
EKN05_019695	-0.0400567381524327	0.810747809558803	1.00643088546043	0.00231131083416855	EKN05_019695	CP037923.1	DUF1198 domain-containing protein	CDS
EKN05_001630	-0.0389766961354582	0.811032773855926	1.08602345360872	1.96139829366304e-07	emrA	CP037923.1	multidrug efflux MFS transporter periplasmic adaptor subunit EmrA	pseudo
EKN05_018860	-0.0416027574451535	0.811032773855926	0.617973489491669	0.000187423845892274	yijE	CP037923.1	cystine transporter YijE	CDS
EKN05_014700	-0.0600155380116648	0.811254550226153	-3.85454979252508	0.000532915328566683	secF	CP037923.1	protein translocase subunit SecF	CDS
EKN05_002850	0.0467001646936802	0.811639324583439	1.58258746836151	2.84394033936469e-13	EKN05_002850	CP037923.1	aldose 1-epimerase	CDS
EKN05_019580	0.069520668631549	0.811675663022608	0.170785651682119	0.0241134378735859	EKN05_019580	CP037923.1	hypothetical protein	CDS
EKN05_003025	0.0470206586177096	0.812366547768243	0.779330809356181	1.83370809078472e-07	xseA	CP037923.1	exodeoxyribonuclease VII large subunit	CDS
EKN05_006395	0.0558626186010929	0.812366547768243	1.10690305044498	7.21875025322193e-08	EKN05_006395	CP037923.1	VOC family protein	CDS
EKN05_006290	-0.0671387715231958	0.813368552351377	0.4079587038794	0.0190803006128254	cheA	CP037923.1	chemotaxis protein CheA	CDS
EKN05_009195	0.0445479533172487	0.813368552351377	0.287546576889352	0.10458231366567	EKN05_009195	CP037923.1	DUF1482 family protein	CDS
EKN05_007570	-0.0614513845344301	0.814603239841222	0.832104195930539	3.02583410105247e-07	sufB	CP037923.1	Fe-S cluster assembly protein SufB	CDS
EKN05_003435	-0.0308820161299081	0.815257396554485	-0.417450371685299	0.00287356721418788	ucpA	CP037923.1	SDR family oxidoreductase UcpA	CDS
EKN05_011120	0.030964307930695	0.81554511772096	-0.372138175336428	0.0577952814327704	ghrA	CP037923.1	glyoxylate/hydroxypyruvate reductase GhrA	pseudo
EKN05_018150	-0.0470066088760603	0.816306601102278	NA	NA	ssb	CP037923.1	single-stranded DNA-binding protein SSB1	CDS
EKN05_021060	-0.0542018324922818	0.816705059917068	-0.973142550868986	4.7470037892797e-05	EKN05_021060	CP037923.1	6-N-hydroxylaminopurine resistance protein	CDS
EKN05_022975	-0.0443017260422456	0.817334372204155	0.742433048582513	0.00307359770393088	sfsB	CP037923.1	DNA-binding transcriptional regulator SfsB	CDS
EKN05_004805	0.0427897570407855	0.819759368508701	-1.33882666673587	5.25999942884695e-08	EKN05_004805	CP037923.1	DedA family protein	CDS
EKN05_023380	0.0285790371119527	0.819986150816728	-1.18535519336005	1.47535189587513e-06	exuR	CP037923.1	transcriptional regulator ExuR	CDS
EKN05_020345	-0.0287201715372892	0.825600819745877	0.499787028238492	8.35318147606013e-06	rhlB	CP037923.1	ATP-dependent RNA helicase RhlB	CDS
EKN05_023355	-0.0465978895615046	0.826652070797085	-2.18564019829105	0.0206506604267539	EKN05_023355	CP037923.1	hypothetical protein	CDS
EKN05_000300	-0.0452690320259058	0.829012916492033	-0.148899490344823	0.563423450413149	nudF	CP037923.1	ADP-ribose diphosphatase	CDS
EKN05_017975	0.0574177901207972	0.82904008631452	-0.218293674789241	0.0889838285181063	EKN05_017975	CP037923.1	hypothetical protein	CDS
EKN05_008565	-0.0499920168848135	0.82904008631452	-1.23728308700935	0.00657866398335623	EKN05_008565	CP037923.1	IS4-like element IS4 family transposase	CDS
EKN05_009795	-0.0383473914318732	0.829725126322713	-0.892812099143413	0.0411169901226844	cysB	CP037923.1	HTH-type transcriptional regulator CysB	CDS
EKN05_016265	0.0544340718812989	0.829844410536742	NA	NA	murG	CP037923.1	undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase	CDS
EKN05_018590	0.0515192155342351	0.829889722675328	0.0667863176058575	0.653517929205441	thiC	CP037923.1	phosphomethylpyrimidine synthase ThiC	CDS
EKN05_004620	-0.0418334647718346	0.830249104074103	-0.735463573404841	0.0118377001487975	yeiP	CP037923.1	elongation factor P-like protein YeiP	CDS
EKN05_007855	0.0461519563899945	0.830249104074103	-0.967259153748961	7.00059703023056e-05	nth	CP037923.1	endonuclease III	CDS
EKN05_012390	-0.0614679649349673	0.830249104074103	0.793245383443625	0.0214260262271889	mntR	CP037923.1	manganese-binding transcriptional regulator MntR	CDS
EKN05_003400	0.086457276654772	0.830347758465849	-0.969838372992845	0.000470416568228699	EKN05_003400	CP037923.1	acetyltransferase YpeA	CDS
EKN05_003525	0.0430070935294993	0.83109138367109	-1.43792829724285	2.63402080225857e-08	yfeR	CP037923.1	LysR family transcriptional regulator	CDS
EKN05_010805	-0.038860877306034	0.832410863034394	0.289637144280712	0.0888078590042072	flgL	CP037923.1	flagellar hook-filament junction protein FlgL	CDS
EKN05_009415	0.096993403559341	0.832881385226865	0.285171167277742	0.0824598243053416	EKN05_009415	CP037923.1	DUF4014 domain-containing protein	CDS
EKN05_001710	-0.0617341232196467	0.832881385226865	-1.35685767340966	7.54426782384349e-05	srlA	CP037923.1	PTS glucitol/sorbitol transporter subunit IIC	CDS
EKN05_015985	-0.0386236602953345	0.832881385226865	NA	NA	fhuB	CP037923.1	Fe(3+)-hydroxamate ABC transporter permease FhuB	CDS
EKN05_005410	0.0732317934332774	0.834149575949275	1.64664811997734	0.000773789468634759	rfbF	CP037923.1	rhamnosyltransferase	CDS
EKN05_001115	-0.0442133308467988	0.834149575949275	-0.906965976364695	5.74468372348743e-07	kduD	CP037923.1	2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase KduD	CDS
EKN05_018655	0.0315111964065979	0.835054091652605	NA	NA	secE	CP037923.1	preprotein translocase subunit SecE	CDS
EKN05_008020	-0.0449804874717209	0.835054091652605	0.904374249717168	1.76604047067789e-08	EKN05_008020	CP037923.1	DUF1471 domain-containing protein	CDS
EKN05_016590	-0.0302503657521036	0.835054091652605	NA	NA	ribF	CP037923.1	bifunctional riboflavin kinase/FAD synthetase	CDS
EKN05_016915	-0.0584733366871057	0.83520632416601	-1.07162472716799	0.000314567393522915	EKN05_016915	CP037923.1	threonine/serine exporter	CDS
EKN05_004150	-0.0365726549157978	0.836557834689757	-0.357239493155745	0.00238647523046228	rbn	CP037923.1	ribonuclease BN	CDS
EKN05_005845	0.0431059280198509	0.838055736344188	-0.52727659646478	0.000816492679096991	msrQ	CP037923.1	protein-methionine-sulfoxide reductase heme-binding subunit MsrQ	CDS
EKN05_011505	-0.0318079593295669	0.842050479900579	-0.789669062037303	2.99806602302588e-05	mgsA	CP037923.1	methylglyoxal synthase	CDS
EKN05_019715	0.0564489993782652	0.842339075341505	-0.268877453757123	0.195482222762456	uhpC	CP037923.1	MFS transporter family glucose-6-phosphate receptor UhpC	CDS
EKN05_014030	-0.055469756404549	0.843162134315373	1.0754670866222	6.94740504836192e-09	EKN05_014030	CP037923.1	bacteriophage N4 adsorption protein A	pseudo
EKN05_005515	-0.0284065367396473	0.844739178982042	-1.07041181945385	0.0235396267516168	yefM	CP037923.1	YoeB-YefM toxin-antitoxin system antitoxin YefM	CDS
EKN05_018425	-0.0975811931248186	0.845491883428393	-0.141727207172383	0.0628178420652327	EKN05_018425	CP037923.1	sugar-binding transcriptional regulator	CDS
EKN05_023160	-0.131298083503744	0.846130482497594	-1.22126237268336	0.00230346603787074	EKN05_023160	CP037923.1	NAD-dependent epimerase/dehydratase family protein	CDS
EKN05_001545	0.0439331728570299	0.848967785205799	0.917236148315515	4.89769407546712e-08	EKN05_001545	CP037923.1	transcriptional regulator	CDS
EKN05_000090	-0.0385822039507286	0.849887808449327	0.166572301966858	0.0666934548005894	ygjJ	CP037923.1	protein YgjJ	pseudo
EKN05_002475	0.0305142931797621	0.850077704063599	0.704684694466967	0.00469851931601941	syd	CP037923.1	SecY-interacting protein	CDS
EKN05_001740	0.029232299314846	0.851084046798122	0.292937854441301	0.224392793127224	gutQ	CP037923.1	arabinose-5-phosphate isomerase GutQ	CDS
EKN05_022980	-0.0270912306098125	0.852934558207352	NA	NA	ispB	CP037923.1	octaprenyl-diphosphate synthase	CDS
EKN05_008135	0.0607322432893701	0.853691683819343	0.919355441618759	4.16034245467062e-08	EKN05_008135	CP037923.1	hypothetical protein	pseudo
EKN05_010540	-0.0820359018189503	0.853691683819343	0.637696724854277	4.92262729844572e-08	EKN05_010540	CP037923.1	DNA primase	CDS
EKN05_001100	0.0507718998244537	0.853691683819343	0.0309948868115494	0.667422219796836	EKN05_001100	CP037923.1	HAAAP family serine/threonine permease	pseudo
EKN05_013635	0.0396948162998858	0.854278156980274	0.757837435394629	9.3490119076506e-09	EKN05_013635	CP037923.1	integrase	CDS
EKN05_022720	0.023734410406955	0.857856109030976	0.634289064903247	0.00104569206616798	aaeR	CP037923.1	HTH-type transcriptional activator AaeR	CDS
EKN05_022910	-0.0294814330959988	0.857856109030976	NA	NA	lptB	CP037923.1	lipopolysaccharide ABC transporter ATP-binding protein	CDS
EKN05_001930	-0.0387900486148216	0.860769952757781	0.315729752271109	0.00275941971864453	EKN05_001930	CP037923.1	transposase	CDS
EKN05_003680	0.0528559850514914	0.861466566447794	-0.250456105879399	0.0038164965062558	EKN05_003680	CP037923.1	oxalyl-CoA decarboxylase	CDS
EKN05_022195	-0.0209065363940271	0.863093266076199	-0.169504996526501	0.0927057283700543	tsgA	CP037923.1	MFS transporter TsgA	CDS
EKN05_020595	0.0231993324125034	0.865831141263209	-0.0533482037340576	0.708149177284268	pldB	CP037923.1	lysophospholipase L2	CDS
EKN05_006675	0.0405480961134636	0.868498963734795	0.611659384492703	0.415442497354852	ruvC	CP037923.1	crossover junction endodeoxyribonuclease RuvC	CDS
EKN05_012980	-0.0341542645676891	0.868498963734795	0.852780875760895	8.3189871438008e-14	ybeF	CP037923.1	DNA-binding transcriptional regulator	CDS
EKN05_018285	0.0259596529043399	0.868783174707177	1.40229861751858	1.0858626313814e-12	phnD	CP037923.1	phosphonate ABC transporter substrate-binding protein	CDS
EKN05_018070	-0.0560588485636107	0.870145063927311	0.211023637634226	0.0368988304211213	dinF	CP037923.1	MATE family efflux transporter DinF	CDS
EKN05_004130	0.0211167418545488	0.871248619144603	-2.74620388753151	0.0415453759474372	nuoN	CP037923.1	NADH-quinone oxidoreductase subunit NuoN	CDS
EKN05_021995	-0.0327964335621889	0.873344611707062	0.852763841172701	0.0634536718684968	envZ	CP037923.1	two-component system sensor histidine kinase EnvZ	CDS
EKN05_005925	-0.0900228952025149	0.875663411148116	-0.79633161029168	3.26028104428629e-06	EKN05_005925	CP037923.1	DUF808 domain-containing protein	CDS
EKN05_005365	-0.0421375459155834	0.876904506642167	1.24901877528485	7.01031354905639e-11	wcaK	CP037923.1	colanic acid biosynthesis pyruvyl transferase WcaK	CDS
EKN05_024225	0.0477548922558132	0.876963226953582	0.278702783880079	0.0826957560529729	mvpA	CP037924.1	tRNA(fMet)-specific endonuclease VapC	CDS
EKN05_010245	0.0306137371257002	0.877315874625919	-0.554199909390411	0.00868621003655594	EKN05_010245	CP037923.1	flagellar brake protein	CDS
EKN05_004435	-0.0210953440855096	0.877315874625919	-1.01930221895885	2.60178136833843e-06	EKN05_004435	CP037923.1	malate:quinone oxidoreductase	CDS
EKN05_008440	-0.0557909686871041	0.879883768454277	0.27062492529627	0.00040861262884675	EKN05_008440	CP037923.1	hypothetical protein	CDS
EKN05_018135	-0.0307872368825568	0.879934619738777	-1.1265187660951	1.47814040762156e-06	EKN05_018135	CP037923.1	YjbQ family protein	CDS
EKN05_018750	-0.0309209910365959	0.880638629299708	-1.97195177139976	7.87777381302442e-05	oxyR	CP037923.1	DNA-binding transcriptional regulator OxyR	CDS
EKN05_007305	-0.0296449769218507	0.880638629299708	-0.674871361414695	0.0462763915811568	EKN05_007305	CP037923.1	IS1 family transposase	pseudo
EKN05_010575	0.0449819551980945	0.881529855701817	-1.37305474423564	1.01428533304285e-07	EKN05_010575	CP037923.1	AlpA family transcriptional regulator	CDS
EKN05_022945	0.0335383185303372	0.882500996489911	-1.99512635375079	1.2140500760944e-08	mlaE	CP037923.1	lipid asymmetry maintenance ABC transporter permease subunit MlaE	CDS
EKN05_005430	0.0650766422413138	0.884335447380925	0.0913110842859296	0.170657109118934	EKN05_005430	CP037923.1	glycosyltransferase	pseudo
EKN05_016410	0.0291153502836738	0.884335447380925	0.470185576103	1.73124150458738e-05	araB	CP037923.1	ribulokinase	CDS
EKN05_003170	0.0320262262597131	0.884685371253476	-0.577906339232968	0.00116062581875682	hyfB	CP037923.1	hydrogenase 4 subunit B	pseudo
EKN05_010795	-0.0260866410902149	0.887611945260016	0.805882383130146	0.295515283631461	EKN05_010795	CP037923.1	DUF2655 domain-containing protein	CDS
EKN05_019750	0.0216503053471092	0.888206205849871	0.0767977855479461	0.555883072224687	emrD	CP037923.1	multidrug efflux MFS transporter EmrD	CDS
EKN05_007800	0.027404136799476	0.890118887671751	-0.160034577099371	0.560805061963288	slyB	CP037923.1	outer membrane lipoprotein SlyB	CDS
EKN05_015500	0.0492280072774578	0.890902841819547	0.171303929916559	0.440175624445839	EKN05_015500	CP037923.1	terminase large subunit	pseudo
EKN05_003500	-0.0203230076676447	0.892520827760116	0.0663753137588555	0.652022323429325	cysZ	CP037923.1	sulfate transporter CysZ	CDS
EKN05_004920	-0.0561816640739645	0.892520827760116	-1.9841393794319	5.50093343434519e-07	EKN05_004920	CP037923.1	phage tail protein	CDS
EKN05_021940	-0.0269295279008766	0.892520827760116	-0.201293948402588	0.188574808257404	bioH	CP037923.1	pimeloyl-ACP methyl ester esterase BioH	CDS
EKN05_004015	0.0294119488287163	0.89381503119752	1.26231133220155	1.48417960222338e-08	yfcD	CP037923.1	NUDIX hydrolase YfcD	CDS
EKN05_015645	0.0572591156107995	0.893943651740744	-0.482213636799873	0.0452245510992634	tssE	CP037923.1	type VI secretion system baseplate subunit TssE	CDS
EKN05_000195	0.0206410021338272	0.895828481943508	0.397075831970873	0.0128092726733819	plsY	CP037923.1	glycerol-3-phosphate 1-O-acyltransferase PlsY	CDS
EKN05_005545	-0.0281479873296719	0.895828481943508	-0.0670075634370322	0.529141540149831	plaP	CP037923.1	putrescine/proton symporter PlaP	CDS
EKN05_001755	-0.0370016028457339	0.896872423653746	0.357335789796698	0.0587685572843618	norW	CP037923.1	NADH:flavorubredoxin reductase NorW	pseudo
EKN05_009510	-0.0164109116191552	0.896872423653746	-1.01718730898568	9.59403896563174e-06	tyrR	CP037923.1	TyrR family transcriptional regulator	CDS
EKN05_005590	-0.0427038375786307	0.898201533543388	-4.36325908161663	6.8783920685522e-07	EKN05_005590	CP037923.1	cobalamin biosynthesis protein	pseudo
EKN05_001260	0.0187218128112333	0.898201533543388	0.765321380333521	4.04435684520203e-07	mltA	CP037923.1	murein transglycosylase A	CDS
EKN05_000895	-0.020096737195265	0.898201533543388	-0.101984819403502	0.602153092083118	serA	CP037923.1	D-3-phosphoglycerate dehydrogenase	CDS
EKN05_008960	0.0300881410177717	0.898201533543388	0.464704949921334	0.0220489538526523	EKN05_008960	CP037923.1	alcohol dehydrogenase	CDS
EKN05_012885	-0.0393539652455678	0.898899463888982	1.21071496873725	1.73091061748443e-10	EKN05_012885	CP037923.1	PBSX family phage terminase large subunit	pseudo
EKN05_012805	0.0302120687875586	0.900004074256623	-0.428136337040591	0.281126443967038	EKN05_012805	CP037923.1	hypothetical protein	pseudo
EKN05_015790	-0.0177043373500774	0.901592331841798	1.78777737789656	1.14211698688822e-14	nlpE	CP037923.1	envelope stress response activation lipoprotein NlpE	CDS
EKN05_012025	-0.0273508740451738	0.903632714130675	1.03166636267529	3.13134467605251e-11	macB	CP037923.1	macrolide ABC transporter ATP-binding protein/permease MacB	CDS
EKN05_016370	0.0437241556007637	0.904551231429174	0.254599131277126	0.033677119940469	setA	CP037923.1	sugar efflux transporter SetA	pseudo
EKN05_014550	0.0203288639564524	0.904551231429174	0.960133692604663	6.36531103305618e-09	EKN05_014550	CP037923.1	cytochrome o ubiquinol oxidase subunit I	pseudo
EKN05_016605	0.0476212807515044	0.904567025401698	NA	NA	EKN05_016605	CP037923.1	IS1 family transposase	pseudo
EKN05_014750	0.0227011425969952	0.906427707934904	-0.114552403158468	0.514135437180373	phoB	CP037923.1	phosphate response regulator transcription factor PhoB	CDS
EKN05_001170	0.0203068422317755	0.906427707934904	0.253672553825494	0.115161588528312	mutH	CP037923.1	DNA mismatch repair endonuclease MutH	CDS
EKN05_002665	0.0319499208575743	0.90660089665166	NA	NA	acpS	CP037923.1	holo-ACP synthase	CDS
EKN05_002820	-0.0218934861942139	0.907391869138733	0.237639281822377	0.222832227906495	yphH	CP037923.1	ROK family protein	CDS
EKN05_019300	0.0163063007992192	0.907391869138733	-1.67479616123552	0.00219807709201063	cysE	CP037923.1	serine O-acetyltransferase	CDS
EKN05_014175	0.0181572638390513	0.907391869138733	-1.5833322085399	1.08968958645057e-06	allR	CP037923.1	HTH-type transcriptional repressor AllR	CDS
EKN05_016450	-0.01410876801365	0.90773385239629	3.803320342844	0.000321684194660468	surA	CP037923.1	peptidylprolyl isomerase SurA	CDS
EKN05_022840	-0.0191853676290152	0.90773385239629	-0.277291314244429	0.0641429956046005	EKN05_022840	CP037923.1	IS3 family transposase	pseudo
EKN05_000585	-0.017245680194597	0.908564807721944	0.0720297893539417	0.510632074634132	nupG	CP037923.1	nucleoside permease	CDS
EKN05_006920	-0.034062021910061	0.908597986713374	0.15229322989519	0.326116226598774	EKN05_006920	CP037923.1	HlyD family secretion protein	CDS
EKN05_013870	0.02791109969363	0.909212025715922	0.551206615041901	1.01274821929631e-05	EKN05_013870	CP037923.1	IS3 family transposase	pseudo
EKN05_014085	0.0365484641145571	0.909348457482333	0.82560383784906	1.35570253867762e-10	fimC	CP037923.1	molecular chaperone FimC	pseudo
EKN05_005580	-0.0308374709534627	0.911052214142098	-3.06782304804518	2.0292079224995e-07	EKN05_005580	CP037923.1	hypothetical protein	CDS
EKN05_011045	-0.016497993002257	0.913781850457829	-0.54470160806306	2.03057498847621e-05	EKN05_011045	CP037923.1	phospholipase D family protein	pseudo
EKN05_018535	0.0251817619399881	0.91524422629404	-0.284176746017293	0.246543160072018	purD	CP037923.1	phosphoribosylamine--glycine ligase	CDS
EKN05_014935	-0.0314812686653883	0.915720148062591	0.646415750440155	3.99598795742041e-09	EKN05_014935	CP037923.1	transposase	CDS
EKN05_013335	0.0267239594449352	0.915790916543321	-0.161205591234572	0.288554265197219	EKN05_013335	CP037923.1	type I toxin-antitoxin system SymE family toxin	CDS
EKN05_006360	0.0277850669059916	0.919952179497292	0.44322554633873	0.0086085358833898	flhB	CP037923.1	flagellar type III secretion system protein FlhB	pseudo
